Chr	Start	End	Omega
chr4	289863	303170	8.254652
chr4	289863	303170	7.31955
chr4	289863	303170	5.251793
chr4	202209	386671	4.818699
chr4	202209	386671	4.6961900000000005
chr4	289863	302313	5.127186
chr4	202209	386671	4.704082
chr4	202209	386671	4.722482
chr4	202209	386671	4.613215
chr4	202372	386671	4.580113
chr4	298728	364545	5.76323
chr4	298728	364545	6.878709
chr4	298728	364545	8.4835
chr4	300836	364545	9.745198
chr4	298728	364545	10.222644
chr4	300836	364545	11.931498
chr4	300836	310100	33.293903
chr4	300836	310100	8.398029
chr4	300836	310100	8.547993
chr4	298728	364545	7.908531
chr4	295181	364545	3.973262
chr4	210446	388588	3.8924550000000004
chr4	210446	388588	3.923514
chr4	210446	388588	3.9616
chr4	210446	388588	3.98326
chr4	210446	388588	4.031918
chr4	210446	388588	4.150962
chr4	210446	388588	4.174042
chr4	210446	388588	4.251061
chr4	210446	388588	4.292629
chr4	210446	388588	4.336293
chr4	212034	388588	4.328068
chr4	212034	388588	4.295294
chr4	222651	388588	4.285401
chr4	222651	388588	4.284733999999999
chr4	222651	388588	4.289057
chr4	222651	388588	4.3093330000000005
chr4	222651	388588	4.319642
chr4	222651	388588	4.331735
chr4	222651	388588	4.345562
chr4	222651	388588	4.465412000000001
chr4	222651	388588	4.519731
chr4	309206	388588	4.570089
chr4	309206	388588	4.639203
chr4	309206	388588	4.712729
chr4	309206	388588	4.790742
chr4	309206	388588	4.873497
chr4	309206	388588	5.0539559999999994
chr4	309206	388588	5.365411
chr4	309206	388588	5.047312000000001
chr4	309206	388588	5.034676
chr4	309206	388588	5.252641000000001
chr4	309206	388588	5.370533999999999
chr4	309206	388588	5.49495
chr4	309206	388588	5.626183999999999
chr4	309206	388588	5.764766000000001
chr4	316773	388588	6.497261
chr4	316773	388588	6.733175999999999
chr4	316773	386671	6.986708999999999
chr4	309206	388588	6.1659690000000005
chr4	309206	388588	6.016712
chr4	309206	388588	6.190313
chr4	309206	386671	6.377453
chr4	309206	386671	6.576617999999999
chr4	309206	386671	6.788672
chr4	323720	386671	8.69861
chr4	323720	386671	9.121250999999999
chr4	323720	386671	9.584949
chr4	323720	386671	10.095316
chr4	323720	386671	10.659506
chr4	323720	385916	11.295977
chr4	323720	385916	12.816466
chr4	323720	385916	13.730568
chr4	323720	385916	14.776997
chr4	361626	385916	15.991055
chr4	360218	370857	17.503872
chr4	309206	385916	9.829105
chr4	309206	385916	8.841028
chr4	309206	385916	8.044654
chr4	309206	385916	5.969253
chr4	309206	385916	5.618835
chr4	309206	385916	3.747699
chr4	309206	386671	3.196816
chr4	307112	386671	2.946829
chr4	307112	388588	2.737491
chr4	307112	388588	2.407078
chr4	307112	388588	2.315665
chr4	307112	388588	2.192026
chr4	307112	388588	2.047964
chr4	289863	406286	1.868339
chr4	289863	406286	1.725542
chr4	289863	424361	1.705009
chr4	289863	424361	1.631174
chr4	289863	424361	1.5648090000000001
chr4	289863	428909	1.505335
chr4	289863	444065	1.4787629999999998
chr4	289863	444065	1.467169
chr4	289863	444065	1.434248
chr4	289863	444065	1.413774
chr4	289863	471081	1.3861
chr4	289863	471081	1.342365
chr4	289863	471081	1.3413680000000001
chr4	289863	472043	1.342847
chr4	289863	472043	1.337556
chr4	289863	472043	1.327619
chr4	289863	472043	1.314281
chr4	289863	472043	1.302768
chr4	289863	472043	1.299326
chr4	289863	472043	1.290158
chr4	289863	472043	1.2805790000000001
chr4	289863	472043	1.275344
chr4	289863	472791	1.272821
chr4	289863	472791	1.271788
chr4	289863	472791	1.271592
chr4	289863	472791	1.273021
chr4	289863	472791	1.274885
chr4	289863	473124	1.2800209999999999
chr4	289863	473124	1.283469
chr4	289863	473124	1.285474
chr4	289863	473124	1.2900530000000001
chr4	289863	473124	1.301534
chr4	289863	473124	1.312242
chr4	289863	473124	1.3162209999999999
chr4	289863	473124	1.324813
chr4	289863	473124	1.334271
chr4	289863	473124	1.3393329999999999
chr4	289863	473124	1.3446209999999998
chr4	289863	473124	1.361882
chr4	289863	473124	1.3681159999999999
chr4	289863	473124	1.395584
chr4	289863	473124	1.4109209999999999
chr4	289863	473124	1.4639879999999998
chr4	289863	473124	1.484246
chr4	309206	473124	1.531654
chr4	309206	476381	1.536764
chr4	309206	476381	1.56544
chr4	309206	479281	1.585988
chr4	309206	479281	1.617833
chr4	309206	479281	1.634542
chr4	364623	479281	1.680086
chr4	364623	479647	1.709655
chr4	364623	479647	1.7649270000000001
chr4	364623	479647	1.8237729999999999
chr4	364623	479647	1.886548
chr4	364623	479647	1.953673
chr4	364623	479647	1.9890169999999998
chr4	364623	479647	2.025634
chr4	364623	479647	2.063605
chr4	364623	479647	2.102998
chr4	364623	479647	2.143909
chr4	364623	479647	2.324694
chr4	364623	479647	2.3747529999999997
chr4	364623	479647	2.427046
chr4	364623	479647	2.538934
chr4	364623	479647	2.598903
chr4	364623	479647	2.66184
chr4	364623	479647	2.9484220000000003
chr4	364623	479647	3.030347
chr4	364623	479647	3.209323
chr4	364623	479647	3.307373
chr4	364623	479647	3.41192
chr4	364623	479647	3.5236699999999996
chr4	364623	479647	3.772079
chr4	364623	479647	3.9107529999999997
chr4	364623	479647	4.04199
chr4	364623	479647	4.2037629999999995
chr4	364623	479647	4.379963
chr4	364623	479647	4.572702
chr4	364623	479647	4.84422
chr4	364623	479647	5.161167
chr4	364623	479647	5.535914
chr4	364623	479647	5.7501169999999995
chr4	364623	479647	5.66836
chr4	364623	479647	5.899011
chr4	364623	479647	5.927409
chr4	364623	479647	5.862026
chr4	364623	479647	5.814038
chr4	364623	479647	5.821821
chr4	364623	479647	5.833233
chr4	364623	479647	5.848436
chr4	364623	479647	5.9720889999999995
chr4	364623	479647	5.862718
chr4	364623	479647	5.758801
chr4	364623	479647	5.797086
chr4	364623	479647	5.822553
chr4	364623	479647	5.952953
chr4	364623	479647	5.985206
chr4	364623	479647	6.022558
chr4	364623	415198	6.281479
chr4	364623	479647	6.071347
chr4	364623	479647	6.000744999999999
chr4	407097	415326	16.813272
chr4	407100	415326	17.658533
chr4	364623	479647	6.125229
chr4	364623	479647	6.258945
chr4	364623	479647	6.434292
chr4	364623	479647	6.629110000000001
chr4	364623	479647	6.861059
chr4	364623	479647	7.099808
chr4	364623	479647	7.060834
chr4	364623	479647	7.422395
chr4	364623	479647	7.839866000000001
chr4	364623	479647	8.218827000000001
chr4	364623	437060	10.112658
chr4	364623	429922	14.005073999999999
chr4	364623	429636	19.549511
chr4	364623	429922	18.367069
chr4	364623	437060	14.315332999999999
chr4	364623	437060	13.557684
chr4	364623	437060	13.117023999999999
chr4	364623	437060	12.41849
chr4	364623	437060	11.81575
chr4	364623	436613	13.427076999999999
chr4	364623	436631	12.770186
chr4	364623	436666	12.127454
chr4	364623	436746	11.720302
chr4	364623	437060	11.141667
chr4	364623	479647	7.424671000000001
chr4	364623	479647	7.183866
chr4	364623	479647	7.078169
chr4	364623	479647	6.982028
chr4	364623	479647	7.569808999999999
chr4	364623	479647	7.861249000000001
chr4	364623	479647	7.715058999999999
chr4	364623	479647	8.050206
chr4	364623	479647	8.448012
chr4	364623	479647	9.026324
chr4	364623	479647	8.871513
chr4	364623	479647	8.797463
chr4	364623	479647	8.657969
chr4	364623	479647	9.365689
chr4	364623	479647	10.269283999999999
chr4	364623	479647	10.178469999999999
chr4	364623	479647	10.113924
chr4	364623	479647	9.97683
chr4	364623	479647	9.8457
chr4	364623	479647	9.740113000000001
chr4	364623	479647	9.71912
chr4	364623	463046	9.848372999999999
chr4	364623	479647	9.5163
chr4	364623	479647	9.205785
chr4	364623	463046	9.042498
chr4	364623	463046	9.581188000000001
chr4	364623	463046	9.581699
chr4	364623	463046	9.6894
chr4	364623	463046	9.408876
chr4	364623	463157	8.87665
chr4	364623	479647	8.54243
chr4	364623	479647	8.166649000000001
chr4	364623	479647	7.220422
chr4	364623	479647	6.276237999999999
chr4	364623	479647	6.120173
chr4	364623	479647	5.587067
chr4	364623	479647	5.53927
chr4	364623	472043	5.6086160000000005
chr4	368474	472043	5.562317
chr4	368474	479647	5.37593
chr4	369866	479647	5.354148
chr4	370125	479647	5.245145
chr4	370168	479647	5.157058
chr4	370242	479647	5.001192
chr4	370343	479647	4.888952
chr4	370469	479647	4.866337000000001
chr4	370567	479647	4.730362
chr4	370660	479647	4.662024
chr4	370750	479647	4.616353
chr4	370826	479647	4.54783
chr4	370849	479647	4.3509459999999995
chr4	370925	479647	4.238935
chr4	371003	479647	4.081755
chr4	371111	479647	4.036622
chr4	371169	479647	3.8154769999999996
chr4	371269	479647	3.793289
chr4	371312	479647	3.726974
chr4	371402	479647	3.638211
chr4	371560	479647	3.571451
chr4	371612	479647	3.549099
chr4	371712	479647	3.459639
chr4	371773	479647	3.4149339999999997
chr4	371844	479647	3.280592
chr4	372133	479647	3.2183189999999997
chr4	372133	479647	3.013563
chr4	372204	479647	2.992433
chr4	372272	479647	2.950104
chr4	372298	479647	2.92897
chr4	372408	479647	2.844462
chr4	372471	479647	2.823345
chr4	372534	479647	2.781212
chr4	372629	508028	2.706804
chr4	372683	508028	2.662252
chr4	372767	508028	2.6173189999999997
chr4	372832	508028	2.5217259999999997
chr4	372942	508028	2.477759
chr4	373000	508028	2.44829
chr4	373139	508028	2.38896
chr4	373139	508028	2.367843
chr4	373223	508028	2.324827
chr4	373329	508028	2.296027
chr4	373392	508028	2.2815830000000004
chr4	373445	518133	2.254279
chr4	373523	518133	2.191242
chr4	373644	518133	2.1785650000000003
chr4	373717	518133	2.1658779999999997
chr4	373751	518133	2.153168
chr4	373856	518133	2.127682
chr4	458320	518628	2.126649
chr4	458320	518628	2.4521330000000003
chr4	460795	518628	2.9715540000000003
chr4	462777	518133	3.809354
chr4	462777	518628	3.6537699999999997
chr4	462777	518628	3.5163879999999996
chr4	462777	518133	8.404263
chr4	462777	518133	7.447953999999999
chr4	462777	518133	6.631714
chr4	462777	518133	6.27692
chr4	462777	518133	7.3191809999999995
chr4	462777	518133	5.780779
chr4	462777	518133	5.451814
chr4	462777	518133	4.568143
chr4	462777	518133	4.0926540000000005
chr4	462777	518572	3.8095339999999998
chr4	462777	519624	3.3465949999999998
chr4	462777	521854	2.833569
chr4	458320	548401	2.668016
chr4	460795	548401	2.5495759999999996
chr4	460795	548401	2.467819
chr4	458320	548401	2.512892
chr4	458320	548401	2.55344
chr4	458320	548401	2.508301
chr4	458320	548401	2.496106
chr4	458320	548401	2.385652
chr4	458320	548401	2.455882
chr4	523933	527838	3.491858
chr4	458320	548401	2.368146
chr4	525985	556949	4.283980000000001
chr4	525999	556949	5.914055
chr4	526480	556949	5.006639
chr4	526480	556949	4.267836
chr4	526480	556949	4.05466
chr4	526480	556949	3.826599
chr4	525985	556949	3.771644
chr4	525985	556949	3.7577239999999996
chr4	525985	556949	3.808064
chr4	525985	556949	3.9779699999999996
chr4	525985	556949	4.319854
chr4	525985	556949	4.8875269999999995
chr4	525985	556949	5.805286
chr4	545466	556949	6.209756
chr4	546820	556949	18.268673
chr4	545466	556949	12.422834
chr4	525985	556949	8.934244999999999
chr4	525985	556949	8.035729
chr4	527838	556949	9.530659
chr4	527838	556949	5.4504470000000005
chr4	527838	556949	3.755666
chr4	527838	556949	4.694333
chr4	525985	568076	3.3495199999999996
chr4	525985	568076	2.060237
chr4	460795	621488	1.7745220000000002
chr4	458320	621488	1.820673
chr4	458320	621488	1.90357
chr4	551758	618774	2.026589
chr4	551758	598889	2.477576
chr4	551758	598889	3.1940419999999996
chr4	552945	598888	4.542669999999999
chr4	552945	587899	7.723748
chr4	552945	598888	7.464272
chr4	552945	598888	7.084273
chr4	552945	598889	6.166173000000001
chr4	552945	598889	5.72965
chr4	552945	598889	5.630756
chr4	552945	598889	5.872011
chr4	552945	606238	5.1901019999999995
chr4	552945	606238	5.344922
chr4	552945	598444	7.531855
chr4	552945	598444	6.81659
chr4	552945	598444	6.618563000000001
chr4	552945	606238	5.646007
chr4	552945	606238	5.832546
chr4	552945	606238	4.976764
chr4	552945	606238	4.267176999999999
chr4	552945	606238	4.051121
chr4	552945	606238	3.951111
chr4	552945	606238	4.301775
chr4	551758	610472	3.3603080000000003
chr4	551758	618774	3.140576
chr4	551758	610472	3.215286
chr4	551758	618774	2.925923
chr4	551758	618774	2.873533
chr4	551758	618774	2.893015
chr4	551758	618774	2.841877
chr4	551758	618774	2.826094
chr4	551758	618774	2.455147
chr4	551758	618774	2.38917
chr4	551758	616880	2.5006009999999996
chr4	551758	618774	2.162932
chr4	548795	618774	2.2301759999999997
chr4	548795	618774	2.0081189999999998
chr4	548795	618774	1.78292
chr4	548795	618774	1.626506
chr4	598889	643074	1.490181
chr4	598889	643074	1.522153
chr4	598889	643074	1.5834620000000001
chr4	616278	643074	1.6992490000000002
chr4	616278	643074	2.053188
chr4	616278	643074	2.136003
chr4	615315	627260	2.434289
chr4	615315	627260	2.785874
chr4	615315	643074	2.307848
chr4	615315	643074	2.5074799999999997
chr4	615315	643074	2.310977
chr4	615315	643074	2.215247
chr4	615315	643074	2.462043
chr4	615315	643074	2.4230099999999997
chr4	615315	643074	2.3939220000000003
chr4	611308	643074	2.085818
chr4	615315	643074	2.24946
chr4	611308	643074	2.026007
chr4	615315	639558	2.340536
chr4	611308	635904	2.771643
chr4	620479	635904	3.157123
chr4	611308	635955	2.160914
chr4	627389	639558	2.2602130000000002
chr4	627389	639558	1.9224720000000002
chr4	559605	639558	1.5591629999999999
chr4	630539	638409	1.4190639999999999
chr4	559605	639558	1.391556
chr4	559605	639558	1.4494690000000001
chr4	559605	639558	1.541479
chr4	635955	639558	1.572589
chr4	635955	640167	1.604851
chr4	559605	641261	1.274865
chr4	637415	643074	1.405182
chr4	637431	643074	1.908209
chr4	637431	643074	3.020003
chr4	638468	643074	3.270587
chr4	637431	646749	1.787737
chr4	637431	646749	3.095516
chr4	637431	646749	2.161721
chr4	635195	646749	2.354636
chr4	635195	646749	3.2914529999999997
chr4	640953	647074	8.774761999999999
chr4	640953	648064	3.7801120000000004
chr4	640953	649557	3.052366
chr4	633853	655824	2.3134770000000002
chr4	633853	655824	2.230889
chr4	644198	653481	2.724843
chr4	633853	655824	2.219414
chr4	633853	655824	2.065973
chr4	633853	655824	2.107385
chr4	627810	655824	2.005419
chr4	633853	656290	1.9309599999999998
chr4	649557	657272	1.864422
chr4	627260	660981	1.55897
chr4	652956	657463	1.543086
chr4	627260	660981	1.463171
chr4	627260	660981	1.4499959999999998
chr4	627260	660981	1.454762
chr4	627260	660981	1.501817
chr4	654295	659995	1.6428779999999998
chr4	653481	659995	2.002983
chr4	655824	659995	4.419626
chr4	621761	660981	2.0469310000000003
chr4	621073	660981	1.77856
chr4	657463	753793	1.9422990000000002
chr4	657521	742664	2.62173
chr4	657521	738930	2.09255
chr4	657726	676695	2.123565
chr4	657521	739450	1.517627
chr4	657521	739450	1.4629450000000002
chr4	657521	739450	1.405909
chr4	657521	739450	1.5071860000000001
chr4	657521	742664	1.463999
chr4	657521	742664	1.420613
chr4	657521	739450	1.371006
chr4	661986	676695	1.6148959999999999
chr4	662796	676695	1.7643360000000001
chr4	662851	686160	1.42541
chr4	663087	671851	2.0519849999999997
chr4	668646	671851	1.560509
chr4	668695	671851	2.1833009999999997
chr4	662851	673505	1.770002
chr4	670122	672465	2.344944
chr4	670122	673250	1.835059
chr4	670122	673250	2.13185
chr4	657521	739450	1.377414
chr4	671373	675646	1.438137
chr4	671823	675646	1.632268
chr4	672086	675646	1.6814200000000001
chr4	672086	698644	1.469347
chr4	657521	739450	1.400009
chr4	672465	678203	1.8395299999999999
chr4	673194	742664	1.5494569999999999
chr4	673194	698644	1.894507
chr4	673194	698644	2.003616
chr4	673505	682696	3.041482
chr4	674754	698644	2.6647819999999998
chr4	674754	686636	2.0436080000000003
chr4	672086	698644	1.750389
chr4	672086	698644	1.5903040000000002
chr4	672086	698644	1.536723
chr4	671823	698644	1.6556080000000002
chr4	671365	698644	1.6701259999999998
chr4	671365	698644	1.926251
chr4	679700	690257	2.967304
chr4	679700	690341	2.25478
chr4	671365	698644	1.572086
chr4	671365	698644	1.681975
chr4	671365	698644	1.667619
chr4	671365	698644	1.419165
chr4	627810	738930	1.380743
chr4	671365	698644	1.438666
chr4	627810	738930	1.371294
chr4	627810	738930	1.363621
chr4	609390	771711	1.359407
chr4	686636	705999	1.846111
chr4	690774	705999	4.7100610000000005
chr4	695520	705999	4.657244
chr4	696702	706775	2.76332
chr4	686636	709584	2.216286
chr4	678203	713314	1.604786
chr4	700833	738930	1.804966
chr4	701984	715366	2.4060650000000003
chr4	703171	715366	3.464932
chr4	703984	715366	5.023042
chr4	703984	738930	1.732445
chr4	704204	739450	1.7056810000000002
chr4	704204	739450	1.744205
chr4	712052	719870	1.867293
chr4	712052	719870	2.062878
chr4	713314	719870	2.561807
chr4	621761	719870	2.0274349999999997
chr4	621761	719870	2.1939130000000002
chr4	621761	719870	2.338563
chr4	715621	719879	2.2757
chr4	627810	720092	1.652461
chr4	704204	739450	1.467973
chr4	704204	739450	1.452069
chr4	717823	721202	1.4352770000000001
chr4	704204	739450	1.424657
chr4	717823	722786	1.4589530000000002
chr4	717823	722786	1.7937759999999998
chr4	717823	722293	1.6634759999999997
chr4	717823	722786	1.608559
chr4	720092	739450	1.4790590000000001
chr4	717823	722993	1.7920880000000001
chr4	704204	739450	1.431162
chr4	721202	723687	1.7846529999999998
chr4	721202	738930	1.523392
chr4	721202	738930	1.58051
chr4	721081	739450	1.474272
chr4	722179	738930	1.631037
chr4	722179	738930	1.652552
chr4	722703	739450	1.767991
chr4	722703	729519	2.262603
chr4	722993	729519	2.381247
chr4	722703	729519	2.677348
chr4	722703	739450	1.875188
chr4	722703	739450	2.1092459999999997
chr4	724275	730358	2.066343
chr4	722703	739450	1.697502
chr4	725218	735106	1.9195389999999999
chr4	727936	735106	2.619541
chr4	727936	735559	1.9668080000000001
chr4	729214	735106	4.021443
chr4	729214	735106	3.649251
chr4	729214	735106	1.8659580000000002
chr4	722703	739450	1.676985
chr4	722703	739450	1.750404
chr4	729214	739450	1.802344
chr4	722703	739450	1.685573
chr4	722703	739450	1.615981
chr4	733647	736439	4.7519480000000005
chr4	733939	736439	6.8556729999999995
chr4	733939	736609	4.231934
chr4	733939	736609	1.968493
chr4	730200	739450	1.72927
chr4	735103	739450	1.960068
chr4	735559	739450	3.918275
chr4	735559	739450	7.570807
chr4	735689	739450	8.483197
chr4	735689	739450	9.911457
chr4	736322	739450	9.983675
chr4	735689	739450	6.262231
chr4	735689	739450	5.205388
chr4	735689	739450	7.6972190000000005
chr4	735689	740016	7.420224
chr4	735689	740128	6.065482
chr4	729214	740282	1.5634940000000002
chr4	736810	838299	1.4558790000000001
chr4	736810	838299	1.47596
chr4	738930	741984	7.600695
chr4	739220	741984	8.521097
chr4	739220	749271	7.945988000000001
chr4	739220	750464	6.194299
chr4	739220	750522	5.592486
chr4	739220	750464	5.025645
chr4	739220	748542	7.333328999999999
chr4	739220	749271	10.393248
chr4	739220	750464	6.549538
chr4	739220	750464	5.1803989999999995
chr4	739220	750522	4.449287
chr4	739220	756514	3.027791
chr4	739220	761487	2.817169
chr4	739220	761487	2.78116
chr4	739220	761487	2.3216040000000002
chr4	739220	761487	2.750905
chr4	739220	761487	2.501621
chr4	739220	761487	2.254013
chr4	739220	771711	2.078971
chr4	739220	771711	2.004789
chr4	739220	772114	1.904912
chr4	739220	772114	1.892657
chr4	752998	760878	2.340943
chr4	736609	838299	1.8012130000000002
chr4	736609	838299	1.8150950000000001
chr4	736609	838299	1.824709
chr4	736609	838299	1.7947369999999998
chr4	755125	764834	3.858103
chr4	755125	765268	2.729561
chr4	736609	838299	1.8379419999999997
chr4	759713	772114	1.90409
chr4	759713	772114	1.9493880000000001
chr4	736609	838299	1.830075
chr4	733647	838299	1.839675
chr4	733647	838299	1.786038
chr4	733647	838299	1.7982599999999997
chr4	733647	838299	1.8129790000000001
chr4	733647	838299	1.7832259999999998
chr4	733647	838439	1.798648
chr4	733647	838439	1.816804
chr4	733647	838439	1.8397299999999999
chr4	733647	838439	1.8126740000000001
chr4	731711	838439	1.7919349999999998
chr4	733647	838439	1.8330650000000002
chr4	733939	838439	1.863647
chr4	733939	838439	1.843932
chr4	733939	838439	1.8542349999999999
chr4	763919	781983	1.9610869999999998
chr4	763919	780373	2.642058
chr4	763919	781983	2.1482810000000003
chr4	766963	781983	4.794839
chr4	773224	784800	9.726561
chr4	775933	838299	2.699847
chr4	776528	838299	2.937847
chr4	776954	838299	3.032219
chr4	778701	838299	3.516842
chr4	778815	799552	16.859516
chr4	775933	838299	2.503988
chr4	764834	800275	2.720399
chr4	775933	838299	2.72795
chr4	775933	838299	2.861532
chr4	787670	838299	2.8115040000000002
chr4	775933	838299	2.674267
chr4	787670	838299	2.768681
chr4	773039	838299	2.45215
chr4	773039	838299	2.556241
chr4	773039	838299	2.619966
chr4	775933	838299	2.687045
chr4	775933	838299	2.707231
chr4	801401	838299	3.764298
chr4	801401	838299	2.847918
chr4	773039	838299	2.551567
chr4	801401	838299	2.750249
chr4	801401	838299	2.664046
chr4	805324	818345	3.158048
chr4	773039	838299	2.425354
chr4	773039	838299	2.4419720000000003
chr4	773039	838299	2.476309
chr4	773039	838299	2.4767919999999997
chr4	773039	838299	2.255798
chr4	773039	838299	2.2383759999999997
chr4	773039	838299	2.13829
chr4	773039	838299	2.084975
chr4	773039	838299	2.121403
chr4	773039	838299	2.116821
chr4	773039	838299	2.012213
chr4	773039	838299	2.01992
chr4	773039	838299	1.8871259999999999
chr4	773039	838299	1.890782
chr4	773039	838299	1.9233169999999997
chr4	822808	838299	2.122003
chr4	825351	838299	2.9316
chr4	825513	838299	3.024184
chr4	825351	838299	3.158687
chr4	825351	838299	2.338192
chr4	825351	838299	2.5342990000000003
chr4	825351	838299	2.626475
chr4	825351	838299	2.539438
chr4	825351	838299	2.747584
chr4	829399	838299	4.13023
chr4	829399	838299	4.1713830000000005
chr4	829399	838299	3.189293
chr4	829399	838299	3.23748
chr4	831105	838299	3.3737169999999996
chr4	829399	838299	2.577071
chr4	829399	838299	2.6003990000000003
chr4	829399	838299	2.5745259999999996
chr4	834276	838299	2.754852
chr4	835063	838299	3.868674
chr4	829399	838299	2.019001
chr4	778701	929524	1.2928790000000001
chr4	778701	929524	1.2641280000000001
chr4	778815	929524	1.25101
chr4	778815	929524	1.2900790000000002
chr4	837115	858821	1.36674
chr4	837115	858821	1.48953
chr4	837115	858821	1.729211
chr4	837115	858821	2.223372
chr4	837154	858821	2.2993189999999997
chr4	837210	858821	2.344292
chr4	837210	858821	3.453506
chr4	837210	847263	6.347837
chr4	837210	847263	5.552441
chr4	837210	848046	5.300176
chr4	837210	848107	4.334142
chr4	837210	858821	4.3164
chr4	837210	858821	4.02588
chr4	837210	858821	3.6474059999999997
chr4	837210	858821	3.538733
chr4	837210	858821	3.547383
chr4	837210	858821	4.0342769999999994
chr4	837210	858821	3.8153839999999994
chr4	837210	858821	4.3702559999999995
chr4	837210	861250	3.73584
chr4	837210	861250	3.283833
chr4	837210	861738	2.29155
chr4	837210	878825	2.198907
chr4	852192	873914	3.13049
chr4	852192	873914	2.220663
chr4	852192	873914	3.209795
chr4	837210	878825	2.4566779999999997
chr4	837210	878825	2.3614669999999998
chr4	837210	878825	2.343153
chr4	837210	878825	2.3561229999999997
chr4	837210	878825	2.405177
chr4	837210	878825	2.260569
chr4	837210	878825	2.340935
chr4	837210	878825	2.418195
chr4	837210	878825	2.615654
chr4	837210	878825	2.544612
chr4	837210	878825	2.4794650000000003
chr4	837210	878825	2.872388
chr4	837210	878825	2.713057
chr4	837210	878825	2.759058
chr4	875236	947447	2.2505599999999997
chr4	875236	947447	2.125832
chr4	837210	880161	2.071112
chr4	876746	880161	2.556288
chr4	876969	880558	3.284039
chr4	876969	880161	3.910718
chr4	876969	880558	3.449958
chr4	877335	880558	4.652593
chr4	831216	947447	1.9554169999999997
chr4	831216	947447	1.9365439999999998
chr4	831216	947447	1.927024
chr4	831216	947447	1.919475
chr4	879495	887235	2.188519
chr4	879495	940710	2.0163889999999998
chr4	879859	882683	4.046994000000001
chr4	879902	882683	5.286181
chr4	879978	882683	4.8327
chr4	879902	883565	4.730857
chr4	879902	883565	3.380557
chr4	879902	883762	3.66658
chr4	879902	887235	2.5657650000000003
chr4	879859	889899	1.884324
chr4	879978	918114	1.91475
chr4	882620	918114	2.404173
chr4	882620	918114	2.598048
chr4	882620	918114	2.67579
chr4	883565	918114	3.072191
chr4	883565	915563	3.7756489999999996
chr4	887235	907907	3.756567
chr4	887235	918114	3.514872
chr4	887421	947447	3.7528699999999997
chr4	887421	947447	2.9018509999999997
chr4	887421	947447	2.701822
chr4	887421	947447	2.39308
chr4	887421	947447	2.723519
chr4	887421	947447	2.882381
chr4	897904	940710	3.142759
chr4	898805	940710	3.200423
chr4	898805	941133	2.618162
chr4	887421	947447	2.484298
chr4	887421	947447	2.443075
chr4	887421	947447	2.571112
chr4	887421	947447	2.688038
chr4	887421	947447	2.681176
chr4	887421	947447	2.6886360000000002
chr4	901119	947447	2.776144
chr4	887421	947447	2.741388
chr4	900126	913900	3.002773
chr4	887421	947447	2.501376
chr4	887421	947447	2.602082
chr4	887421	947447	2.3735020000000002
chr4	887421	947447	2.421386
chr4	908079	918114	4.101683
chr4	908079	918114	2.875798
chr4	908079	918114	2.407728
chr4	887421	947447	2.414648
chr4	887421	947447	2.4439580000000003
chr4	915139	940710	2.610847
chr4	915139	940710	3.019483
chr4	915139	940710	3.294024
chr4	916291	940710	3.632335
chr4	916291	940710	4.681628
chr4	916291	920068	16.510899
chr4	916291	940710	5.482775
chr4	917859	940710	6.7993559999999995
chr4	918114	940710	8.914196
chr4	918866	940710	10.296676
chr4	918866	940710	10.583521000000001
chr4	918866	940710	9.846903999999999
chr4	918866	940710	10.823042999999998
chr4	918866	940710	12.187292999999999
chr4	918866	940710	13.476566
chr4	915139	940710	7.192684
chr4	915139	940710	7.5697470000000004
chr4	915139	940710	7.8074710000000005
chr4	915139	940710	8.267135000000001
chr4	915139	940710	8.971889
chr4	915139	940710	3.6322160000000006
chr4	915139	940710	2.799219
chr4	915139	940710	2.508717
chr4	887421	947447	2.38
chr4	887421	947447	2.276872
chr4	887421	947447	2.184173
chr4	887421	947447	2.258506
chr4	887421	947447	2.0547169999999997
chr4	887421	947447	1.91651
chr4	887421	947447	1.856669
chr4	890870	947447	1.7085740000000003
chr4	890870	947447	1.6683759999999999
chr4	890870	947447	1.631924
chr4	890870	947447	1.598955
chr4	895481	942708	1.546274
chr4	895481	942708	1.525872
chr4	895481	942708	1.508294
chr4	900126	942708	1.477684
chr4	900126	942708	1.474474
chr4	920068	942524	1.534268
chr4	935871	942524	1.578066
chr4	935871	942524	1.7073919999999998
chr4	935871	942524	1.770564
chr4	936678	942524	1.917519
chr4	939224	942524	1.9460990000000002
chr4	939278	942524	1.991875
chr4	939325	942524	2.2099729999999997
chr4	939325	942524	2.5448869999999997
chr4	939325	942524	2.721015
chr4	939325	942524	3.197319
chr4	937571	942524	2.706932
chr4	937571	942708	2.733472
chr4	936678	942708	2.572395
chr4	936678	942708	2.333992
chr4	936678	954800	2.3170490000000004
chr4	936678	954800	2.234945
chr4	936678	954800	2.071197
chr4	936678	954800	2.107694
chr4	936678	954800	2.160544
chr4	936678	954800	2.36239
chr4	936678	954800	2.5286150000000003
chr4	941068	954513	3.603504
chr4	941136	954513	8.015562
chr4	941068	954513	6.9526259999999995
chr4	941068	954513	7.685041
chr4	936678	954513	9.724164
chr4	936678	954513	8.437791
chr4	936678	954513	7.281148
chr4	936678	954513	7.218681
chr4	936678	954513	6.456258
chr4	936678	954513	5.857104
chr4	936678	954513	5.380732
chr4	936678	954513	5.380041
